word1,word2,mean(remove_extreme_annotator),sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,mean
コーディネートした,あしらった,5,7,3,8,6,1,8,4,6,5,1,4.9
こじらせた,ひいた,6.8,5,8,10,6,5,8,1,4,3,0,5.0
こすった,拭った,6.8,6,10,9,7,2,9,5,3,3,4,5.8
消えた,死亡した,6.4,6,9,8,8,1,8,3,4,2,5,5.4
消えた,他界した,7.2,6,9,9,8,4,8,3,4,2,5,5.8
いない,亡くなった,7.2,6,9,9,7,5,7,3,3,1,4,5.4
いない,逝った,7.2,6,9,10,7,4,7,3,3,1,4,5.4
いない,永眠した,6.2,6,8,7,7,3,7,3,3,1,4,4.9
いない,死去した,6.4,6,8,8,7,3,7,3,3,1,4,5.0
いない,亡くした,6.2,6,8,7,7,3,7,3,3,1,4,4.9
こんがらがった,込み入った,7.4,8,8,5,8,8,8,5,7,5,1,6.3
こんもりとした,盛り上がった,6.8,8,7,8,8,3,8,5,6,3,7,6.3
こんもりとした,少し盛り上がった,6.6,7,5,9,9,3,6,6,6,2,6,5.9
さかのぼる,順に見る,6.4,4,6,10,8,4,0,4,5,3,6,5.0
さまよった,揺れ動いた,6.2,6,8,7,7,3,8,1,4,3,0,4.7
さまよった,ゆらゆら動いた,6,6,7,6,8,3,8,1,4,3,0,4.6
さまよった,浮かんだ,5.4,5,9,4,7,2,6,2,4,1,0,4.0
しける,荒れる,8.6,7,8,10,9,9,8,6,7,5,6,7.5
じめじめした,うざったい,5.6,5,7,8,4,4,7,1,2,5,1,4.4
しめた,着けた,5.8,6,5,9,6,3,5,4,3,3,1,4.5
しゃくにさわる,怒る,6.8,5,8,8,7,6,8,6,3,7,2,6.0
せずにいる,外す,3.2,1,8,2,3,2,5,1,2,5,0,2.9
たぐった,なぞった,5.8,5,9,6,5,4,4,7,2,3,0,4.5
たどる,行く,5.6,5,9,5,6,3,1,5,3,3,1,4.1
ちりばめている,ついている,4.6,6,5,3,6,3,5,1,4,3,1,3.7
ちりばめている,使用している,4,4,8,2,5,1,5,2,3,3,0,3.3
ついている,使用している,5.8,4,8,7,6,4,6,1,3,3,1,4.3
つかまった,入った,4.4,4,7,6,2,3,0,2,2,1,0,2.7
つかまった,巻き込まれた,6,5,8,9,5,3,0,1,5,3,1,4.0
つけた,飾った,7.6,6,8,10,8,6,5,1,6,3,6,5.9
つけた,添えた,7.6,7,9,8,8,6,7,4,6,3,6,6.4
とらわれた,飲み込まれた,6.8,7,6,8,7,6,7,1,5,2,1,5.0
とらわれた,はまった,7.2,7,7,9,7,6,5,1,3,2,3,5.0
ないがしろにする,欠かす,5.6,6,8,4,7,3,7,3,5,3,1,4.7
ないがしろにする,外す,6.2,6,8,7,7,3,8,5,6,3,0,5.3
ないがしろにする,なくす,4,5,7,0,6,2,7,5,3,3,0,3.8
なおした,示した,2.4,0,8,2,0,2,0,1,2,0,0,1.5
にこにこした,微笑んだ,7.6,7,9,6,8,8,1,8,8,5,7,6.7
にじみ出る,映る,5.2,5,9,5,4,3,4,1,6,0,0,3.7
にじみ出る,出る,6.8,7,9,7,6,5,4,5,4,3,4,5.4
のせた,付け加えた,7.2,6,9,8,7,6,7,3,5,3,3,5.7
はさみこんだ,つかんだ,5.2,5,8,5,2,6,2,5,6,5,0,4.4
はずす,抜く,7.4,6,8,9,8,6,2,3,5,3,4,5.4
はまれば,当たれば,6.2,6,8,7,1,9,5,1,6,0,2,4.5
はめこむ,つける,6.4,6,7,8,8,3,7,1,5,3,4,5.2
はめられた,入った,5,6,7,3,7,2,1,3,3,3,4,3.9
はめる,通す,6.2,5,8,7,6,5,1,1,4,3,3,4.3
ひいた,感染した,7.4,6,8,9,8,6,5,3,3,5,3,5.6
ひいた,敷いた,7.2,7,9,9,8,3,8,1,2,5,7,5.9
ひいた,入れた,4.8,2,9,4,6,3,0,1,3,0,6,3.4
ひく,砕く,6,6,8,8,6,2,0,2,2,5,5,4.4
ひく,継承する,6.8,7,7,9,5,6,8,2,6,3,4,5.7
ひく,引き継ぐ,7.8,8,9,8,8,6,9,1,6,3,4,6.2
ひく,なくなる,4.8,6,7,8,0,3,5,1,3,0,1,3.4
お願いをする,熱願する,8.4,7,9,9,8,9,8,7,7,5,7,7.6
ぴったりと付いた,はまった,6.4,6,8,7,8,3,8,1,6,3,5,5.5
マッチする,合う,9.2,8,10,10,9,9,8,7,9,8,8,8.6
まとまった,荒れた,0.6,0,0,0,0,3,0,1,1,0,0,0.5
むき出しになった,突出した,6.6,7,9,9,6,2,8,3,3,5,7,5.9
もめた,争った,8.4,7,9,10,9,7,9,8,7,7,7,8.0
やめる,欠く,6,5,8,8,6,3,3,5,3,2,0,4.3
哀願する,お願いする,8.4,7,9,10,8,8,8,7,7,7,7,7.8
哀願する,願う,8.2,7,9,9,8,8,8,7,7,7,7,7.7
意味した,表した,7.6,7,9,8,7,7,4,5,7,5,6,6.5
一致する,合う,8.8,7,9,10,9,9,9,7,8,8,7,8.3
引きたった,あった,4.4,2,8,8,1,3,1,3,2,3,5,3.6
引きたった,合った,4.8,5,7,8,1,3,1,3,2,3,5,3.8
引きたった,似合った,5,5,7,7,2,4,5,2,7,3,5,4.7
引き合いにした,使った,6.8,6,9,8,7,4,5,3,5,5,4,5.6
引き締める,冷やす,3.6,4,4,9,0,1,0,1,1,3,3,2.6
引き立つ,見える,6.6,6,8,8,8,3,3,3,2,3,5,4.9
引用した,使用した,7.8,6,9,10,8,6,8,6,4,5,5,6.7
引率する,指揮する,7.2,6,8,9,7,6,8,7,3,5,5,6.4
隠し持った,持った,7.4,6,8,8,8,7,3,1,5,5,5,5.6
隠し持った,持ち合わせた,6.6,6,8,7,8,4,1,1,7,3,1,4.6
映える,調和する,7.4,8,9,8,5,7,3,1,6,5,6,5.8
映える,合う,7.8,7,9,9,6,8,8,5,7,5,6,7.0
映し出す,示す,7.2,6,8,8,7,7,8,3,3,7,3,6.0
円熟した,熟成した,7,7,9,3,9,7,9,9,8,8,6,7.5
回避する,取り除く,5.6,5,9,5,7,2,9,5,3,5,1,5.1
懐妊する,はらむ,8.8,8,8,10,9,9,9,7,7,9,9,8.5
開示する,提示する,7.6,6,9,7,8,8,9,5,6,7,8,7.3
拡充した,広げた,8.8,7,9,10,9,9,9,8,8,7,6,8.2
拡充した,拡張した,8.4,8,9,10,9,6,9,8,9,7,6,8.1
拡充した,発展した,6.2,7,8,7,6,3,7,7,5,5,6,6.1
拡充した,拡大した,7.8,7,9,9,8,6,9,9,8,6,10,8.1
拡充する,拡張する,8.6,8,9,10,9,7,9,9,8,6,10,8.5
拡張した,増やした,7.4,7,9,9,8,4,8,8,6,5,8,7.2
拡張して,広げて,8.6,7,9,10,9,8,8,8,7,6,8,8.0
患う,害している,6.2,7,9,5,7,3,8,5,5,5,4,5.8
感じられて,あって,3.8,2,7,6,1,3,2,1,3,4,3,3.2
緩めた,弱めた,6.6,7,9,7,6,4,3,5,5,5,3,5.4
緩やかにした,弱めた,7.2,7,8,8,6,7,3,5,6,5,3,5.8
緩和させる,ほころばせる,5.4,7,8,6,3,3,5,5,5,2,1,4.5
記帳された,掲載された,6.8,5,9,8,6,6,6,6,5,3,2,5.6
記入される,書かれる,9,8,9,10,9,9,9,7,6,7,7,8.1
記名した,載った,6.4,5,9,8,6,4,5,7,7,3,3,5.7
記名した,表示した,6.8,5,9,9,7,4,5,8,6,5,2,6.0
偽装した,演じた,6.6,6,8,9,7,3,6,1,3,3,7,5.3
議論した,検討した,8,5,9,9,7,10,7,5,6,4,5,6.7
議論する,話し合う,8.4,7,9,8,8,10,9,7,9,7,9,8.3
狂った,乱れた,6.8,6,7,10,4,7,9,7,6,5,5,6.6
敬遠する,無視する,7.2,6,8,9,7,6,8,7,6,5,5,6.7
敬遠する,排除する,5.8,5,7,6,7,4,8,8,4,5,4,5.8
欠く,取り除く,6,6,8,6,7,3,8,3,3,0,3,4.7
決まる,合う,5.8,6,9,5,4,5,7,1,4,0,2,4.3
結んだ,着用した,5.8,4,8,7,6,4,3,1,6,1,0,4.0
喧嘩をする,もめる,8.4,8,8,9,9,8,8,8,7,5,8,7.8
喧嘩をする,争う,9,8,9,10,9,9,9,8,6,7,8,8.3
喧嘩をする,決まらない,4.8,4,8,3,6,3,4,5,3,0,0,3.6
肩に乗せた,抱えた,5.2,6,8,5,5,2,0,1,6,3,0,3.6
見える,生きる,2.6,0,7,2,1,3,0,1,3,0,1,1.8
見るからに,どう見ても,8.6,9,9,10,6,9,9,1,8,6,10,7.7
言った,伝えた,7.8,6,9,10,8,6,9,5,7,8,8,7.6
戸惑う,躊躇する,6.2,8,9,9,2,3,9,5,8,7,7,6.7
口にした,言った,9,8,9,10,9,9,9,8,8,8,10,8.8
広げた,入れた,4,3,8,6,0,3,0,1,3,0,0,2.4
荒れる,争う,6.6,5,9,8,7,4,8,3,2,0,1,4.7
合致する,合う,9,8,9,10,9,9,9,8,9,8,10,8.9
合致する,一致する,9.4,9,9,10,9,10,9,9,8,8,10,9.1
告げた,称した,6.2,6,8,6,8,3,4,3,3,5,1,4.7
告げて,称した,7.6,6,9,8,8,7,4,3,3,5,1,5.4
困惑する,戸惑う,8.6,8,8,10,8,9,9,8,8,7,10,8.5
懇願する,お願いする,8.6,7,8,10,9,9,8,9,7,7,9,8.3
採られた,捕まった,7.8,7,8,8,8,8,8,5,6,1,8,6.7
採取された,捕まえた,6.8,7,8,3,8,8,8,5,7,1,6,6.1
採集された,取らされた,6,5,8,5,8,4,7,3,4,0,7,5.1
採集された,捕まえた,6.4,6,8,2,8,8,8,3,7,1,7,5.8
採集した,栽培した,3.4,5,5,5,0,2,0,1,2,0,1,2.1
載った,記述された,7.8,6,9,9,7,8,7,5,6,5,6,6.8
作用する,一致する,1.8,0,7,0,0,2,0,1,1,0,1,1.2
作用する,決まる,1.2,2,0,2,0,2,0,1,1,0,1,0.9
指ではさんだ,掴んだ,6,6,2,8,7,7,6,3,5,3,7,5.4
指で持った,掴んだ,7.2,6,4,9,9,8,6,3,4,3,9,6.1
指で持った,はさんだ,7,7,5,8,8,7,6,3,6,3,5,5.8
指揮する,引っ張る,4.4,7,2,7,6,0,7,1,6,2,5,4.3
指示した,指揮した,5.8,6,6,8,7,2,9,6,5,3,6,5.8
似合った,合った,6,6,5,8,7,4,9,3,6,3,7,5.8
持ち上がった,発覚した,3.8,6,0,6,5,2,7,3,6,0,6,4.1
持ち上げた,背負った,4.4,5,5,6,3,3,0,3,7,1,4,3.7
持ち上げた,持った,7,6,6,5,9,9,5,3,4,5,7,5.9
持ち上げた,担いだ,6,6,6,7,4,7,8,5,5,3,8,5.9
持っている,隠している,2,5,0,3,0,2,0,1,3,0,5,1.9
示した,現れた,3.2,5,4,4,2,1,7,3,6,3,3,3.8
辞退する,後退する,2.6,4,5,3,0,1,6,1,2,3,2,2.7
湿度があった,しめっていた,6.6,7,4,7,8,7,9,8,8,6,7,7.1
湿度があった,しっとりしていた,6,7,4,6,7,6,8,7,6,6,5,6.2
疾駆した,ダッシュした,7.4,8,6,7,8,8,9,9,7,5,8,7.5
取りいれて,合わせて,5,6,5,4,5,5,7,3,6,3,6,5.0
取りざたされた,上がった,3.4,5,0,6,2,4,7,3,7,0,6,4.0
取り合わせた,配置した,4,6,3,6,1,4,6,5,7,0,2,4.0
取り出す,採る,3.4,6,0,2,5,4,7,2,6,0,3,3.5
取り繕った,偽った,5.8,7,2,7,6,7,9,5,4,5,8,6.0
手繰る,行く,1.8,5,0,3,0,1,0,3,2,2,2,1.8
受諾した,認めた,4.4,7,6,3,1,5,8,7,6,7,8,5.8
授かる,はらむ,7.2,7,8,8,6,7,5,5,7,8,8,6.9
収集された,採集された,7.2,7,6,9,8,6,8,5,8,5,8,7.0
収集された,取らされた,4.8,5,4,6,7,2,8,4,4,5,2,4.7
収集した,調査した,4.6,5,6,2,3,7,5,1,1,3,6,3.9
充実した,拡大した,3,4,2,3,0,6,5,5,3,5,6,3.9
熟した,完成した,5.4,6,5,8,2,6,6,3,8,5,8,5.7
熟した,育ちきった,7.8,8,7,9,7,8,9,7,9,7,10,8.1
出して見せる,剥き出す,5.6,7,3,6,7,5,7,5,6,3,5,5.4
出ている,見えている,6.4,7,5,7,6,7,6,5,7,3,6,5.9
出る,見える,5.2,6,4,4,6,6,5,5,3,3,2,4.4
出る,見られる,4,4,3,3,5,5,5,4,3,3,5,4.0
処方した,与えた,5.6,5,4,6,7,6,8,1,4,3,3,4.7
書かれた,表示された,6.2,6,5,8,6,6,7,7,7,5,7,6.4
除外した,敬遠した,3.8,5,5,2,6,1,8,6,5,5,7,5.0
除外した,やめさせた,4,6,4,2,1,7,7,7,4,2,5,4.5
除外する,無視する,5.2,6,6,3,5,6,9,5,3,5,3,5.1
勝負した,挑戦した,7,6,6,7,8,8,9,7,8,5,7,7.1
昇天した,逝った,8.6,8,8,8,9,10,9,10,3,7,8,8.0
昇天した,死去した,8.6,8,8,8,9,10,9,10,3,7,8,8.0
消える,なくす,6.8,7,5,7,8,7,9,3,4,2,5,5.7
消える,去る,6.2,7,6,6,7,5,9,2,3,3,7,5.5
消失した,喪失した,6,6,6,5,7,6,8,5,6,5,8,6.2
笑った,にっこりした,8,7,7,9,8,9,7,8,8,6,9,7.8
上がった,登場した,5.6,6,2,6,7,7,6,3,6,0,7,5.0
上がった,取り沙汰された,4.8,6,2,6,4,6,8,3,6,0,8,4.9
上がった,出現した,4.4,5,2,6,3,6,7,3,5,0,6,4.3
上に行く,勝る,5.8,6,5,7,6,5,8,1,3,0,5,4.6
常備される,いつもいる,4.6,5,2,8,4,4,7,6,4,3,6,4.9
常備される,常駐される,4.4,5,2,6,5,4,9,6,4,5,3,4.9
飾った,使った,1.6,5,0,3,0,0,0,1,4,0,3,1.6
飾れた,合わせた,2.6,5,0,3,0,5,0,1,5,0,0,1.9
拭った,消し去った,4.2,6,2,4,5,4,9,3,3,2,7,4.5
拭った,消した,5.4,6,2,8,6,5,9,3,6,2,6,5.3
拭った,除いた,4.8,5,2,7,6,4,8,3,6,2,7,5.0
蝕まれた,弱めた,3,6,0,3,3,3,4,1,3,0,2,2.5
尻込みする,迷う,4.8,6,3,5,6,4,8,5,7,3,7,5.4
尻込みする,困る,2.8,5,3,3,2,1,8,5,4,5,5,4.1
伸張する,広げる,7,8,5,7,7,8,8,7,6,5,9,7.0
信仰した,信じした,7.2,7,8,8,7,6,9,3,7,8,0,6.3
信奉した,信じた,7.8,8,8,8,8,7,9,3,3,8,9,7.1
心に持った,持った,5,6,6,3,6,4,6,0,3,5,5,4.4
真似る,見せかける,5.6,6,4,6,6,6,9,7,4,7,5,6.0
真似をする,偽る,5.6,6,4,6,6,6,9,5,5,5,6,5.8
尽きる,止む,5.4,6,5,7,4,5,7,5,6,5,7,5.7
制御する,操縦する,5.4,6,5,5,5,6,9,7,7,7,6,6.3
成熟した,発展した,5.8,7,6,8,5,3,8,5,6,3,3,5.4
成熟した,しっかりした,6.2,7,5,8,6,5,7,5,4,3,2,5.2
成長した,しっかりした,5.8,6,5,6,6,6,7,5,4,3,4,5.2
絶滅した,消失した,6.2,6,5,6,7,7,8,5,6,3,7,6.0
戦った,臨んだ,6.2,5,6,5,7,8,4,5,6,4,6,5.6
戦った,挑んだ,7,6,6,7,8,8,5,5,6,4,8,6.3
潜めた,持つ,1,2,0,3,0,0,0,0,3,0,1,0.9
繕った,偽った,5.4,6,5,6,3,7,9,5,3,5,5,5.4
喪失した,無くなった,7.4,7,6,8,7,9,9,8,6,7,8,7.5
掃討した,排斥した,6.2,5,6,8,5,7,9,7,7,5,8,6.7
掃討した,撤退させた,6.4,6,5,8,6,7,8,7,8,3,6,6.4
挿入した,引用した,3.2,5,4,2,0,5,6,5,2,2,5,3.6
挿入した,使用した,3.6,5,2,2,3,6,1,5,5,2,3,3.4
走行した,走った,8.4,8,8,9,9,8,9,8,8,8,8,8.3
他界した,亡くした,8.6,8,8,9,8,10,9,10,7,8,9,8.6
妥協する,迎合する,5.2,7,6,3,7,3,9,8,6,5,5,5.9
妥協せず,流されず,8.2,8,8,8,8,9,9,5,8,5,8,7.6
待ちきれない,我慢できない,6.2,7,5,4,7,8,9,7,7,3,10,6.7
担いだ,持った,6.2,6,5,7,6,7,9,6,6,5,8,6.5
担いだ,載せた,4.8,6,3,3,5,7,6,6,3,5,6,5.0
探し求める,遡る,3.6,6,0,7,0,5,5,3,2,2,3,3.3
着飾った,装った,6.4,7,7,6,6,6,8,7,6,5,8,6.6
駐在する,常務する,5.6,6,6,8,0,8,8,0,8,5,6,5.5
調べた,たどった,4.8,6,4,6,2,6,7,5,5,3,6,5.0
調査した,採取した,4,5,5,6,2,2,1,3,3,3,3,3.3
調査した,取った,2,5,0,3,1,1,2,3,3,3,2,2.3
調剤した,出した,3.8,5,5,4,2,3,0,1,2,0,1,2.3
掴んだ,挟んだ,6,6,5,4,6,9,5,3,6,7,5,5.6
提示された,書いた,3.6,5,4,7,0,2,5,5,6,5,3,4.2
諦めた,譲歩した,5.6,6,5,4,5,8,8,5,5,7,7,6.0
諦めた,妥協した,6,6,6,6,6,6,9,5,5,7,9,6.5
撤回する,退却する,3,5,5,3,0,2,7,5,3,3,0,3.3
撤回する,撤退する,3.2,5,5,4,0,2,8,5,4,5,2,4.0
撤収する,退く,7.4,6,6,7,8,10,8,5,7,5,6,6.8
添えた,付け足した,6.8,7,6,7,7,7,8,6,6,5,5,6.4
添えた,交えた,4.4,6,2,4,6,4,0,3,2,3,0,3.0
添えた,使った,1.6,4,0,3,0,1,5,1,3,3,3,2.3
添付した,交えた,3.2,5,2,3,6,0,0,1,2,3,0,2.2
途切れた,なくなった,6.8,6,6,8,6,8,8,5,6,5,6,6.4
途絶える,いなくなる,6.2,5,6,7,7,6,9,6,7,5,5,6.3
途方にくれた,当惑した,7.6,7,7,8,7,9,8,6,8,8,6,7.4
当惑する,戸惑う,8.6,8,7,10,8,10,9,6,9,8,10,8.5
統率した,指導した,6.8,6,6,8,7,7,9,7,8,5,7,7.0
討論した,検討した,5,6,6,7,0,6,9,7,6,5,3,5.5
突出した,露出した,4.2,6,3,5,3,4,3,3,3,2,2,3.4
内在している,宿している,6.2,7,5,6,6,7,9,5,4,3,5,5.7
内在する,感じさせる,4.6,6,2,5,4,6,7,5,3,3,2,4.3
匂う,出る,2,2,0,3,2,3,3,1,2,0,3,1.9
匂っている,漂っている,5.2,5,4,3,6,8,1,3,1,2,6,3.9
入った,落ちた,3,5,2,5,1,2,2,1,3,0,5,2.6
入手された,取らされた,4,4,4,6,2,4,6,1,4,2,3,3.6
忍ばせる,潜ませる,6,8,5,7,4,6,8,3,4,3,7,5.5
悩んだ,躊躇した,6.4,6,5,8,6,7,8,5,5,3,8,6.1
納まった,はまった,3.4,7,0,2,6,2,7,1,5,0,2,3.2
廃止した,排除した,4,4,5,3,4,4,9,3,6,3,1,4.2
排斥した,敬遠した,4,4,6,3,4,3,8,3,3,5,1,4.0
排斥した,撤退した,2.8,3,5,3,0,3,8,3,3,5,0,3.3
背負った,運んだ,4,5,4,2,3,6,5,3,5,5,0,3.8
配った,あしらった,3.8,2,10,3,0,4,10,1,3,0,0,3.3
配った,割当した,5.4,5,7,8,2,5,8,5,6,6,7,5.9
配った,配慮した,3.6,6,5,2,3,2,8,1,2,1,5,3.5
配る,分割する,5,6,8,3,2,6,7,1,6,8,5,5.2
配れば,あしらえば,3.6,2,8,3,0,5,9,1,3,0,0,3.1
配給しない,分配しない,7,7,8,9,4,7,9,5,7,8,9,7.3
配置する,扱う,2.2,3,0,2,0,6,3,1,2,0,1,1.8
配布する,分ける,7,7,8,7,6,7,7,3,6,5,6,6.2
配分した,配慮した,3.2,4,5,2,2,3,8,1,1,1,6,3.3
配分しない,分けない,7.2,7,8,7,7,7,9,3,6,5,10,6.9
配分しよう,分けよう,7.2,7,8,7,7,7,9,3,6,5,10,6.9
配分する,分ける,7.4,7,8,7,8,7,9,5,6,5,10,7.2
配慮した,分けた,2.2,2,5,2,1,1,9,5,1,5,6,3.7
拍子抜けした,盛り下がった,6.2,7,7,3,6,8,8,3,5,3,6,5.6
発展した,完成した,5.4,6,6,6,3,6,5,3,6,5,5,5.1
抜かす,欠かす,3.4,7,2,3,2,3,8,3,4,2,6,4.0
反映される,具現化する,4.2,5,2,9,3,2,3,1,7,4,5,4.1
秘めた,持った,5.2,6,2,6,5,7,5,1,6,2,5,4.5
秘めている,持っている,5.4,6,2,6,6,7,5,1,6,2,5,4.6
秘められた,隠した,6,8,6,5,5,6,8,1,3,5,9,5.6
微笑した,にっこりした,7.6,7,8,8,7,8,7,8,7,5,8,7.3
漂った,浮かんだ,6,7,4,6,6,7,9,5,3,3,3,5.3
漂った,あった,2.4,2,2,3,4,1,0,3,2,0,3,2.0
表す,意味する,5.6,7,2,8,5,6,8,5,7,3,7,5.8
表に出る,見える,6.4,6,6,8,7,5,7,5,5,5,7,6.1
表れた,出てきた,7,7,6,9,7,6,8,5,8,5,7,6.8
表れた,出現した,7.6,7,7,9,8,7,8,5,8,5,9,7.3
表れる,生じる,5.8,7,4,3,7,8,8,5,5,2,9,5.8
表れる,映る,5.4,5,5,7,4,6,6,3,4,2,6,4.8
表顕する,ほめたたえる,5,5,8,2,3,7,8,7,2,7,6,5.5
表顕する,表彰する,5,5,8,2,4,6,8,7,2,10,6,5.8
表現した,イメージした,5.2,5,5,6,6,4,9,7,7,2,5,5.6
表示した,書いた,6,6,6,5,7,6,7,7,6,6,4,6.0
表示しました,言いました,3.4,5,5,3,4,0,7,1,2,2,3,3.2
表彰した,賞した,5.6,8,6,5,7,2,0,7,3,7,3,4.8
表面化した,出てきた,6.6,7,6,7,7,6,9,5,7,7,7,6.8
付いた,納まった,2,3,2,3,2,0,5,1,3,0,3,2.2
付け足す,付け加える,8.6,9,8,9,8,9,9,8,8,8,10,8.6
富む,あふれる,7,7,7,8,7,6,7,5,8,5,2,6.2
富んだ,満ち溢れた,7,7,6,8,8,6,8,6,7,5,9,7.0
富んだ,溢れる,7.2,7,6,8,7,8,8,6,7,5,8,7.0
浮かんだ,出現した,6.2,6,5,7,6,7,6,3,6,3,5,5.4
浮遊した,動いた,3.4,4,2,3,2,6,6,3,2,1,3,3.2
払った,消し去った,5.6,2,6,7,5,8,7,3,3,2,5,4.8
分割した,配分した,6,6,8,6,6,4,8,3,6,8,9,6.4
分割しよう,分けよう,7.8,8,8,8,7,8,9,5,6,8,9,7.6
分担される,配られる,4.6,5,7,3,5,3,9,5,2,3,8,5.0
分配した,与えた,6.4,6,7,6,6,7,5,5,5,5,5,5.7
分配した,割当した,6,5,8,6,6,5,9,5,6,8,9,6.7
分配しない,配らない,7.2,8,8,7,7,6,9,3,6,8,10,7.2
粉砕する,ひく,2.6,7,0,3,3,0,2,1,3,2,5,2.6
聞いた,受けた,3.2,4,5,3,2,2,0,0,3,2,5,2.6
変わっていく,違っていく,6.4,7,6,7,5,7,8,6,5,7,8,6.6
捕らえられた,採られた,5.4,6,6,7,5,3,7,5,6,5,7,5.7
補う,付け加える,6,7,2,7,6,8,8,5,5,5,6,5.9
補充した,拡大した,4,5,6,5,0,4,9,7,3,5,9,5.3
膨脹した,拡張した,6.4,5,7,8,6,6,9,7,3,5,8,6.4
翻弄された,陥った,4.2,6,5,3,4,3,6,1,2,3,3,3.6
満ちる,漂う,2,2,2,2,4,0,0,0,3,0,1,1.4
満ち溢れる,富む,6.8,6,7,8,6,7,8,5,7,5,7,6.6
無くす,軽視する,3,4,5,2,3,1,5,1,4,0,5,3.0
無くす,無視する,3.8,5,6,2,3,3,5,1,4,1,5,3.5
無くす,取り外す,5,6,6,2,6,5,7,1,3,1,5,4.2
名乗った,伝えた,4.8,6,5,3,6,4,7,1,4,3,3,4.2
明示する,表記する,7.2,6,6,9,7,8,8,6,7,5,9,7.1
明白になる,反映される,4.8,5,7,5,1,6,8,5,6,3,3,4.9
迷った,困った,5.4,5,6,7,3,6,8,6,7,5,4,5.7
優先する,勝つ,2.2,4,0,2,5,0,4,3,3,0,3,2.4
揺らした,混乱した,2.4,3,0,2,5,2,2,3,4,0,0,2.1
揺れ動いた,ふわふわした,4.4,5,2,7,5,3,1,3,3,3,4,3.6
揺れ動いた,浮かんだ,2.8,5,2,3,4,0,2,3,3,3,5,3.0
揺れ動いた,浮いた,3.8,5,5,3,4,2,2,3,3,3,5,3.5
揺れ動く,惑う,5,6,2,3,5,9,9,3,6,5,7,5.5
溶ける,絶える,2.4,4,2,2,3,1,5,1,3,1,0,2.2
落ち込んだ,はまった,3.4,7,0,3,5,2,0,2,4,0,0,2.3
乱れた,廃れた,2.2,5,2,3,0,1,6,1,3,2,0,2.3
乱れた,壊れた,3,5,2,3,3,2,6,1,3,2,0,2.7
立ち向かった,チャレンジした,7.4,6,7,7,7,10,9,8,6,3,9,7.2
流し込む,入れる,6.2,6,5,6,6,8,8,2,6,3,7,5.7
流し入れた,ひいた,2.4,6,0,3,0,3,5,1,4,0,8,3.0
流し入れた,広げた,2,4,2,2,0,2,0,1,3,0,5,1.9
隆起した,盛り上がった,8,8,7,8,8,9,9,5,7,3,8,7.2
了承した,決意した,4.2,6,5,3,0,7,7,5,2,3,3,4.1
連帯する,連携する,6,6,7,7,6,4,9,6,7,5,9,6.6
露出した,見られた,5,6,4,3,5,7,4,5,6,3,5,4.8
露出する,剥き出す,6.8,7,5,8,7,7,9,5,7,6,8,6.9
露出する,露呈する,7,7,7,8,6,7,9,5,7,6,7,6.9
惑う,乱れる,5,6,5,3,3,8,8,1,2,5,3,4.4
罹る,なる,4.4,6,2,3,6,5,4,3,4,3,5,4.1
騙された,はまった,3.2,6,2,2,3,3,7,2,3,3,10,4.1
騙されて,陥って,5.2,6,6,3,4,7,6,2,2,5,8,4.9
